stage,fold,model_name,model_version,training_cutoff_match_time,match_id,market_id,label_market_bucket,token_id,side,received_at_utc,received_at_ns,game_time_sec,league_id,settled_win,market_prob,calibrated_prob,book_best_ask,book_best_bid,book_spread,book_ask_size,edge,entry_threshold,paper_entry_price,pnl_per_share,pnl_slip_1c,pnl_slip_2c,side_nw,side_mom_100,side_mom_300,side_kill_mom,side_score,structure_score,side_transition_nw_delta,side_transition_score_delta,side_transition_kill_delta,score_nw_lag_type,transition_signal_type,reason
walk_forward,1,market_transition_kill_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832812084,2397039,MAP_WINNER,71058472416398922107320179562083294293700078028627260526821046831029580947031,YES,2026-05-31T10:31:03.292+00:00,1780223459265508801,607.0,19699,False,0.43,0.4602995286904464,0.43,0.42,0.010000000000000009,30.52,0.030299528690446387,0.02,0.43,-0.43,-0.44,-0.45,-777.0,-1397.0,-451.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,1,market_transition_kill_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832889451,2397040,MAP_WINNER,18668237301412372796198305592692740219807944817349786566421892732335552830280,YES,2026-05-31T11:36:12.389+00:00,1780227372389298065,652.0,19699,False,0.19,0.2164126781937483,0.19,0.18,0.010000000000000009,64.84,0.02641267819374829,0.02,0.19,-0.19,-0.2,-0.21,-2662.0,0.0,-2536.0,9.0,-1.0,1.0,0.0,-1.0,4.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_kill_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8833327581,2397078,MATCH_WINNER_GAME3_PROXY,5200208202788358977024120864716360533041240709693704380236601684681552181297,NO,2026-05-31T16:41:55.227+00:00,1780245715227752104,1150.0,19699,False,0.07,0.10976004858823954,0.07,0.06,0.010000000000000009,88.0,0.03976004858823953,0.02,0.07,-0.07,-0.08,-0.09000000000000001,-6038.0,-1245.0,-963.0,27.0,-7.0,-3.0,2795.0,-6.0,8.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_kill_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8833327581,2397078,MATCH_WINNER_GAME3_PROXY,9279220942329873080020431905138428350207518574998764380805875325055112367121,YES,2026-05-31T16:41:55.227+00:00,1780245715227752104,1150.0,19699,True,0.94,0.9693910966696976,0.94,0.93,0.009999999999999898,77.0,0.029391096669697636,0.02,0.94,0.06000000000000005,0.050000000000000044,0.040000000000000036,6038.0,1245.0,963.0,-27.0,7.0,3.0,-2795.0,6.0,14.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_kill_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8833492242,2403734,MAP_WINNER,114748806522711322642193195763963446077941944027455536777969652840894397312076,YES,2026-05-31T18:38:54.736+00:00,1780252730926082247,1206.0,19699,False,0.1,0.12160149993082787,0.1,0.09,0.010000000000000009,32.0,0.02160149993082787,0.02,0.1,-0.1,-0.11,-0.12000000000000001,-4997.0,-1494.0,-4351.0,3.0,0.0,0.0,0.0,1.0,1.0,score_only,first_score_change,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8831927547,2394733,MAP_WINNER,73399839580912218378591774206488912368784281538796408187880296103078741849035,YES,2026-05-30T17:58:01.371+00:00,1780163874441286932,1266.0,19101,False,0.22,0.2502733876054409,0.22,0.21,0.010000000000000009,90.9,0.030273387605440877,0.02,0.22,-0.22,-0.23,-0.24,-157.0,269.0,213.0,-3.0,3.0,0.0,-0.0,1.0,1.0,score_only,first_score_change,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832812084,2397039,MAP_WINNER,20380816283251066496170105697689866054031098252950157222666741674972023662615,NO,2026-05-31T10:30:10.415+00:00,1780223410415617063,607.0,19699,True,0.52,0.5594728745246661,0.52,0.5,0.020000000000000018,63.71,0.03947287452466608,0.02,0.52,0.48,0.47,0.45999999999999996,777.0,1397.0,451.0,5.0,-1.0,0.0,1397.0,-1.0,2.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832812084,2397039,MAP_WINNER,71058472416398922107320179562083294293700078028627260526821046831029580947031,YES,2026-05-31T10:31:03.292+00:00,1780223459265508801,607.0,19699,False,0.43,0.45819406899992016,0.43,0.42,0.010000000000000009,30.52,0.028194068999920163,0.02,0.43,-0.43,-0.44,-0.45,-777.0,-1397.0,-451.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832889451,2397040,MAP_WINNER,33229960324716277893740450236892923297252292653424257252005499954737105666530,NO,2026-05-31T12:11:49.934+00:00,1780229509934309579,2661.0,19699,True,0.9,0.9302449048027758,0.9,0.88,0.020000000000000018,71.26,0.03024490480277575,0.02,0.9,0.09999999999999998,0.08999999999999997,0.07999999999999996,27363.0,4443.0,7046.0,-22.0,13.0,3.0,4443.0,-0.0,1.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832889451,2397040,MAP_WINNER,18668237301412372796198305592692740219807944817349786566421892732335552830280,YES,2026-05-31T11:36:12.389+00:00,1780227372389298065,652.0,19699,False,0.19,0.2145198591987141,0.19,0.18,0.010000000000000009,64.84,0.024519859198714106,0.02,0.19,-0.19,-0.2,-0.21,-2662.0,0.0,-2536.0,9.0,-1.0,1.0,0.0,-1.0,4.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8833327581,2397078,MATCH_WINNER_GAME3_PROXY,5200208202788358977024120864716360533041240709693704380236601684681552181297,NO,2026-05-31T16:41:55.227+00:00,1780245715227752104,1150.0,19699,False,0.07,0.09346537180297311,0.07,0.06,0.010000000000000009,88.0,0.023465371802973103,0.02,0.07,-0.07,-0.08,-0.09000000000000001,-6038.0,-1245.0,-963.0,27.0,-7.0,-3.0,2795.0,-6.0,8.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8833327581,2397078,MATCH_WINNER_GAME3_PROXY,9279220942329873080020431905138428350207518574998764380805875325055112367121,YES,2026-05-31T16:41:55.227+00:00,1780245715227752104,1150.0,19699,True,0.94,0.9725947344819457,0.94,0.93,0.009999999999999898,77.0,0.03259473448194572,0.02,0.94,0.06000000000000005,0.050000000000000044,0.040000000000000036,6038.0,1245.0,963.0,-27.0,7.0,3.0,-2795.0,6.0,14.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8833492242,2403734,MAP_WINNER,114748806522711322642193195763963446077941944027455536777969652840894397312076,YES,2026-05-31T18:38:54.736+00:00,1780252730926082247,1206.0,19699,False,0.1,0.12184635587603694,0.1,0.09,0.010000000000000009,32.0,0.021846355876036935,0.02,0.1,-0.1,-0.11,-0.12000000000000001,-4997.0,-1494.0,-4351.0,3.0,0.0,0.0,0.0,1.0,1.0,score_only,first_score_change,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8831927547,2394733,MAP_WINNER,73399839580912218378591774206488912368784281538796408187880296103078741849035,YES,2026-05-30T17:50:04.288+00:00,1780163397841828336,786.0,19101,False,0.52,0.5407000384486231,0.52,0.51,0.010000000000000009,108.0,0.020700038448623115,0.02,0.52,-0.52,-0.53,-0.54,1685.0,-71.0,284.0,10.0,-0.0,0.0,-0.0,-0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832812084,2397039,MAP_WINNER,20380816283251066496170105697689866054031098252950157222666741674972023662615,NO,2026-05-31T10:30:10.415+00:00,1780223410415617063,607.0,19699,True,0.52,0.5611342528723854,0.52,0.5,0.020000000000000018,63.71,0.04113425287238537,0.02,0.52,0.48,0.47,0.45999999999999996,777.0,1397.0,451.0,5.0,-1.0,0.0,1397.0,-1.0,2.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832812084,2397039,MAP_WINNER,71058472416398922107320179562083294293700078028627260526821046831029580947031,YES,2026-05-31T10:31:03.292+00:00,1780223459265508801,607.0,19699,False,0.43,0.4604044514029666,0.43,0.42,0.010000000000000009,30.52,0.030404451402966604,0.02,0.43,-0.43,-0.44,-0.45,-777.0,-1397.0,-451.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832889451,2397040,MAP_WINNER,33229960324716277893740450236892923297252292653424257252005499954737105666530,NO,2026-05-31T12:11:49.934+00:00,1780229509934309579,2661.0,19699,True,0.9,0.9307252253138778,0.9,0.88,0.020000000000000018,71.26,0.03072522531387778,0.02,0.9,0.09999999999999998,0.08999999999999997,0.07999999999999996,27363.0,4443.0,7046.0,-22.0,13.0,3.0,4443.0,-0.0,1.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832889451,2397040,MAP_WINNER,18668237301412372796198305592692740219807944817349786566421892732335552830280,YES,2026-05-31T11:36:12.389+00:00,1780227372389298065,652.0,19699,False,0.19,0.215542638194237,0.19,0.18,0.010000000000000009,64.84,0.025542638194236994,0.02,0.19,-0.19,-0.2,-0.21,-2662.0,0.0,-2536.0,9.0,-1.0,1.0,0.0,-1.0,4.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8833327581,2397078,MATCH_WINNER_GAME3_PROXY,5200208202788358977024120864716360533041240709693704380236601684681552181297,NO,2026-05-31T16:41:55.227+00:00,1780245715227752104,1150.0,19699,False,0.07,0.09373847422961795,0.07,0.06,0.010000000000000009,88.0,0.023738474229617945,0.02,0.07,-0.07,-0.08,-0.09000000000000001,-6038.0,-1245.0,-963.0,27.0,-7.0,-3.0,2795.0,-6.0,8.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8833327581,2397078,MATCH_WINNER_GAME3_PROXY,9279220942329873080020431905138428350207518574998764380805875325055112367121,YES,2026-05-31T16:41:55.227+00:00,1780245715227752104,1150.0,19699,True,0.94,0.9727653624111918,0.94,0.93,0.009999999999999898,77.0,0.03276536241119188,0.02,0.94,0.06000000000000005,0.050000000000000044,0.040000000000000036,6038.0,1245.0,963.0,-27.0,7.0,3.0,-2795.0,6.0,14.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8833492242,2403734,MAP_WINNER,114748806522711322642193195763963446077941944027455536777969652840894397312076,YES,2026-05-31T18:38:54.736+00:00,1780252730926082247,1206.0,19699,False,0.1,0.12305561389265787,0.1,0.09,0.010000000000000009,32.0,0.023055613892657867,0.02,0.1,-0.1,-0.11,-0.12000000000000001,-4997.0,-1494.0,-4351.0,3.0,0.0,0.0,0.0,1.0,1.0,score_only,first_score_change,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8831927547,2394733,MAP_WINNER,4964659991938832284730255183310900894622385671364193513223397332041854780346,NO,2026-05-30T17:50:07.512+00:00,1780163407512044518,846.0,19101,True,0.56,0.5816433733049187,0.56,0.54,0.020000000000000018,80.0,0.02164337330491861,0.02,0.56,0.43999999999999995,0.42999999999999994,0.41999999999999993,-1685.0,-452.0,77.0,16.0,-4.0,0.0,0.0,-4.0,6.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8831927547,2394733,MAP_WINNER,73399839580912218378591774206488912368784281538796408187880296103078741849035,YES,2026-05-30T17:53:55.536+00:00,1780163635536707645,1078.0,19101,False,0.27,0.2900758014171655,0.27,0.26,0.010000000000000009,100.0,0.020075801417165473,0.02,0.27,-0.27,-0.28,-0.29000000000000004,-796.0,-426.0,-2481.0,-19.0,1.0,-1.0,6.0,-1.0,9.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832812084,2397039,MAP_WINNER,20380816283251066496170105697689866054031098252950157222666741674972023662615,NO,2026-05-31T10:30:10.415+00:00,1780223410415617063,607.0,19699,True,0.52,0.5766878717595714,0.52,0.5,0.020000000000000018,63.71,0.05668787175957135,0.02,0.52,0.48,0.47,0.45999999999999996,777.0,1397.0,451.0,5.0,-1.0,0.0,1397.0,-1.0,2.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832812084,2397039,MAP_WINNER,71058472416398922107320179562083294293700078028627260526821046831029580947031,YES,2026-05-31T10:31:03.292+00:00,1780223459265508801,607.0,19699,False,0.43,0.45716878619879253,0.43,0.42,0.010000000000000009,30.52,0.02716878619879254,0.02,0.43,-0.43,-0.44,-0.45,-777.0,-1397.0,-451.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832889451,2397040,MAP_WINNER,33229960324716277893740450236892923297252292653424257252005499954737105666530,NO,2026-05-31T12:11:49.934+00:00,1780229509934309579,2661.0,19699,True,0.9,0.9282882871669181,0.9,0.88,0.020000000000000018,71.26,0.028288287166918114,0.02,0.9,0.09999999999999998,0.08999999999999997,0.07999999999999996,27363.0,4443.0,7046.0,-22.0,13.0,3.0,4443.0,-0.0,1.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832889451,2397040,MAP_WINNER,18668237301412372796198305592692740219807944817349786566421892732335552830280,YES,2026-05-31T11:36:12.389+00:00,1780227372389298065,652.0,19699,False,0.19,0.21437245425254636,0.19,0.18,0.010000000000000009,64.84,0.02437245425254636,0.02,0.19,-0.19,-0.2,-0.21,-2662.0,0.0,-2536.0,9.0,-1.0,1.0,0.0,-1.0,4.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8833327581,2397078,MATCH_WINNER_GAME3_PROXY,5200208202788358977024120864716360533041240709693704380236601684681552181297,NO,2026-05-31T16:41:55.227+00:00,1780245715227752104,1150.0,19699,False,0.07,0.10468342583962428,0.07,0.06,0.010000000000000009,88.0,0.03468342583962428,0.02,0.07,-0.07,-0.08,-0.09000000000000001,-6038.0,-1245.0,-963.0,27.0,-7.0,-3.0,2795.0,-6.0,8.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8833327581,2397078,MATCH_WINNER_GAME3_PROXY,9279220942329873080020431905138428350207518574998764380805875325055112367121,YES,2026-05-31T16:41:55.227+00:00,1780245715227752104,1150.0,19699,True,0.94,0.9715511506310065,0.94,0.93,0.009999999999999898,77.0,0.03155115063100655,0.02,0.94,0.06000000000000005,0.050000000000000044,0.040000000000000036,6038.0,1245.0,963.0,-27.0,7.0,3.0,-2795.0,6.0,14.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8831927547,2394733,MAP_WINNER,4964659991938832284730255183310900894622385671364193513223397332041854780346,NO,2026-05-30T17:50:07.512+00:00,1780163407512044518,846.0,19101,True,0.56,0.5825636793476147,0.56,0.54,0.020000000000000018,80.0,0.022563679347614607,0.02,0.56,0.43999999999999995,0.42999999999999994,0.41999999999999993,-1685.0,-452.0,77.0,16.0,-4.0,0.0,0.0,-4.0,6.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8831927547,2394733,MAP_WINNER,73399839580912218378591774206488912368784281538796408187880296103078741849035,YES,2026-05-30T17:53:55.536+00:00,1780163635536707645,1078.0,19101,False,0.27,0.2906762049410743,0.27,0.26,0.010000000000000009,100.0,0.020676204941074305,0.02,0.27,-0.27,-0.28,-0.29000000000000004,-796.0,-426.0,-2481.0,-19.0,1.0,-1.0,6.0,-1.0,9.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832812084,2397039,MAP_WINNER,20380816283251066496170105697689866054031098252950157222666741674972023662615,NO,2026-05-31T10:30:10.415+00:00,1780223410415617063,607.0,19699,True,0.52,0.5769753344900812,0.52,0.5,0.020000000000000018,63.71,0.056975334490081186,0.02,0.52,0.48,0.47,0.45999999999999996,777.0,1397.0,451.0,5.0,-1.0,0.0,1397.0,-1.0,2.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832812084,2397039,MAP_WINNER,71058472416398922107320179562083294293700078028627260526821046831029580947031,YES,2026-05-31T10:31:03.292+00:00,1780223459265508801,607.0,19699,False,0.43,0.45878419531499737,0.43,0.42,0.010000000000000009,30.52,0.028784195314997374,0.02,0.43,-0.43,-0.44,-0.45,-777.0,-1397.0,-451.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,no_change,post_transition_close,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832889451,2397040,MAP_WINNER,33229960324716277893740450236892923297252292653424257252005499954737105666530,NO,2026-05-31T12:11:49.934+00:00,1780229509934309579,2661.0,19699,True,0.9,0.9284313429363289,0.9,0.88,0.020000000000000018,71.26,0.028431342936328874,0.02,0.9,0.09999999999999998,0.08999999999999997,0.07999999999999996,27363.0,4443.0,7046.0,-22.0,13.0,3.0,4443.0,-0.0,1.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8832889451,2397040,MAP_WINNER,18668237301412372796198305592692740219807944817349786566421892732335552830280,YES,2026-05-31T11:36:12.389+00:00,1780227372389298065,652.0,19699,False,0.19,0.21428606415583537,0.19,0.18,0.010000000000000009,64.84,0.02428606415583537,0.02,0.19,-0.19,-0.2,-0.21,-2662.0,0.0,-2536.0,9.0,-1.0,1.0,0.0,-1.0,4.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8833327581,2397078,MATCH_WINNER_GAME3_PROXY,5200208202788358977024120864716360533041240709693704380236601684681552181297,NO,2026-05-31T16:41:55.227+00:00,1780245715227752104,1150.0,19699,False,0.07,0.10512425937438705,0.07,0.06,0.010000000000000009,88.0,0.03512425937438704,0.02,0.07,-0.07,-0.08,-0.09000000000000001,-6038.0,-1245.0,-963.0,27.0,-7.0,-3.0,2795.0,-6.0,8.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,1,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-05-30T17:20:46.978+00:00,8833327581,2397078,MATCH_WINNER_GAME3_PROXY,9279220942329873080020431905138428350207518574998764380805875325055112367121,YES,2026-05-31T16:41:55.227+00:00,1780245715227752104,1150.0,19699,True,0.94,0.9716667010658658,0.94,0.93,0.009999999999999898,77.0,0.03166670106586589,0.02,0.94,0.06000000000000005,0.050000000000000044,0.040000000000000036,6038.0,1245.0,963.0,-27.0,7.0,3.0,-2795.0,6.0,14.0,same_snapshot,confirmed_transition,market_anchor_edge
